TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,IP Address,TransactionDuration,AccountBalance,PreviousTransactionDate
TX000230,AC00427,630.24,11/29/2023 18:10,Debit,Boston,12.246.170.239,62,370.81,11/4/2024 8:11
TX000231,AC00401,523.74,11/2/2023 16:36,Debit,Oklahoma City,216.151.64.40,159,13498.55,11/4/2024 8:06
TX000232,AC00430,705.6,2/20/2023 18:41,Debit,Phoenix,205.45.234.42,124,14804.7,11/4/2024 8:09
TX000233,AC00299,217.5,10/23/2023 18:54,Credit,Denver,101.90.40.193,35,3057.4,11/4/2024 8:06
TX000234,AC00345,91.48,1/23/2023 16:50,Debit,Fort Worth,160.74.183.38,141,14942.78,11/4/2024 8:09
TX000235,AC00430,5.25,11/13/2023 18:26,Debit,San Jose,93.170.203.44,49,14143.32,11/4/2024 8:12
TX000236,AC00175,54.03,9/19/2023 17:16,Credit,Milwaukee,161.25.82.11,161,6736.3,11/4/2024 8:07
TX000237,AC00177,736.73,11/27/2023 16:05,Debit,Memphis,107.247.202.71,10,3313.07,11/4/2024 8:10
TX000238,AC00225,368.91,3/10/2023 17:49,Debit,Virginia Beach,218.238.171.184,14,829.71,11/4/2024 8:10
TX000239,AC00394,33.06,1/17/2023 16:03,Credit,Fort Worth,63.67.150.226,170,1540.87,11/4/2024 8:06
TX000240,AC00026,66.5,5/4/2023 16:44,Credit,Louisville,13.88.251.53,144,6820.23,11/4/2024 8:08
TX000241,AC00076,177.08,1/6/2023 17:16,Debit,Las Vegas,176.96.83.253,85,13475.14,11/4/2024 8:12
TX000242,AC00215,588.54,2/6/2023 17:57,Debit,Portland,211.97.88.141,130,714.45,11/4/2024 8:10
TX000243,AC00202,173.5,10/23/2023 17:16,Debit,Nashville,32.13.122.242,282,1306.91,11/4/2024 8:11
TX000244,AC00400,78.33,7/31/2023 16:13,Credit,Memphis,85.240.254.83,189,7255.33,11/4/2024 8:08
TX000245,AC00004,40.66,1/1/2024 16:08,Debit,Louisville,148.25.159.90,156,1153.84,11/4/2024 8:11
TX000246,AC00260,97.22,2/20/2023 17:30,Credit,Atlanta,188.205.152.176,55,6647.73,11/4/2024 8:11
TX000247,AC00415,34.07,11/6/2023 17:22,Debit,Philadelphia,29.168.185.63,81,8709.77,11/4/2024 8:07
TX000248,AC00337,492.06,10/19/2023 16:14,Debit,Fresno,60.166.231.236,74,857.9,11/4/2024 8:09
TX000249,AC00253,842.01,9/12/2023 16:43,Credit,Virginia Beach,62.152.134.92,185,509.45,11/4/2024 8:08
TX000250,AC00126,73.55,1/9/2023 16:09,Debit,Atlanta,196.121.240.10,158,2812.06,11/4/2024 8:11
TX000251,AC00304,760.53,9/4/2023 18:13,Debit,Phoenix,177.116.108.246,118,6179.91,11/4/2024 8:09
TX000252,AC00470,273.08,1/30/2023 16:09,Credit,Houston,150.231.20.169,134,6609.3,11/4/2024 8:07
TX000253,AC00041,371.69,12/22/2023 16:27,Debit,San Francisco,124.180.225.109,143,3484.32,11/4/2024 8:09
TX000254,AC00442,218.96,8/30/2023 16:11,Debit,Seattle,52.196.112.199,13,754.21,11/4/2024 8:10
TX000255,AC00430,227.39,12/25/2023 16:58,Debit,Atlanta,96.115.67.230,65,751.09,11/4/2024 8:11
TX000256,AC00258,237.99,5/8/2023 16:45,Credit,Kansas City,168.55.35.243,86,8510.09,11/4/2024 8:11
TX000257,AC00073,186.6,7/4/2023 16:27,Debit,Washington,52.1.78.30,13,1508.72,11/4/2024 8:06
TX000258,AC00430,341.15,2/13/2023 17:18,Debit,San Jose,6.44.165.160,148,511.37,11/4/2024 8:10
TX000259,AC00363,434.58,9/6/2023 16:28,Debit,Memphis,80.92.209.207,215,12648.32,11/4/2024 8:08
TX000260,AC00307,312.88,5/26/2023 18:12,Credit,Portland,201.114.165.141,44,233.21,11/4/2024 8:07
TX000261,AC00085,75.15,9/18/2023 17:31,Debit,Boston,135.29.211.116,154,1092.92,11/4/2024 8:11
TX000262,AC00448,23.3,8/14/2023 18:13,Debit,Los Angeles,111.226.226.202,161,6711.15,11/4/2024 8:08
TX000263,AC00194,47.38,2/8/2023 18:18,Credit,Seattle,150.231.20.169,61,459.37,11/4/2024 8:07
TX000264,AC00319,512.81,7/19/2023 16:57,Debit,Sacramento,82.75.200.117,30,6994.34,11/4/2024 8:11
TX000265,AC00366,488.15,7/31/2023 16:01,Debit,Louisville,81.102.230.41,168,7071.09,11/4/2024 8:11
TX000266,AC00338,12.82,4/5/2023 18:37,Debit,Fort Worth,152.234.65.155,156,9045.19,11/4/2024 8:08
TX000267,AC00178,66.9,4/17/2023 16:50,Credit,Charlotte,138.210.196.19,129,5238.71,11/4/2024 8:10
TX000268,AC00424,535.91,7/7/2023 16:38,Debit,Las Vegas,104.80.232.55,22,9642.12,11/4/2024 8:10
TX000269,AC00147,270.72,7/3/2023 18:01,Credit,Washington,26.240.219.199,53,6263.96,11/4/2024 8:11
TX000270,AC00171,97.98,2/6/2023 16:09,Debit,Denver,211.42.9.0,18,7460.33,11/4/2024 8:08
TX000271,AC00023,196.08,8/25/2023 16:52,Debit,San Francisco,198.73.211.114,98,4233.82,11/4/2024 8:06
TX000272,AC00263,251.18,6/1/2023 16:51,Debit,San Jose,134.222.122.238,246,8303.9,11/4/2024 8:07
TX000273,AC00423,44.52,3/28/2023 18:30,Debit,El Paso,89.21.156.229,205,314.28,11/4/2024 8:10
TX000274,AC00455,178.87,5/23/2023 16:03,Debit,Baltimore,134.247.5.188,180,5241.23,11/4/2024 8:10
TX000275,AC00454,1176.28,12/20/2023 16:08,Credit,Kansas City,50.202.8.53,174,323.69,11/4/2024 8:11
TX000276,AC00055,386.68,10/31/2023 16:48,Debit,New York,207.157.126.125,128,6863.06,11/4/2024 8:06
TX000277,AC00403,167.14,4/24/2023 18:33,Debit,Denver,125.89.163.224,20,3877.73,11/4/2024 8:06
TX000278,AC00220,345.22,9/5/2023 16:55,Debit,Fresno,164.75.163.220,253,4046.58,11/4/2024 8:07
TX000279,AC00009,74.85,12/25/2023 17:19,Debit,Raleigh,191.82.103.198,117,2409.73,11/4/2024 8:11
TX000280,AC00445,671.73,10/16/2023 16:15,Debit,Washington,112.56.160.202,54,5211.88,11/4/2024 8:12
TX000281,AC00133,255.04,11/23/2023 16:15,Debit,Seattle,98.39.212.221,152,6217.86,11/4/2024 8:11
TX000282,AC00362,45.77,2/9/2023 17:50,Debit,Philadelphia,85.239.236.80,109,5978.12,11/4/2024 8:08
TX000283,AC00026,329.69,1/9/2023 16:54,Credit,San Antonio,146.69.70.214,66,1671.66,11/4/2024 8:09
TX000284,AC00387,362.04,7/10/2023 16:37,Credit,Philadelphia,52.1.78.30,198,8421.88,11/4/2024 8:08
TX000285,AC00451,11.92,10/9/2023 17:48,Debit,San Diego,192.95.36.246,52,14611.9,11/4/2024 8:11
TX000286,AC00033,47.42,12/19/2023 16:46,Debit,San Diego,41.0.10.107,28,8253.52,11/4/2024 8:08
TX000287,AC00087,35.99,1/19/2023 16:14,Debit,Miami,162.207.77.170,129,4489.79,11/4/2024 8:09
TX000288,AC00159,151.19,5/5/2023 16:04,Credit,New York,217.233.219.196,96,11903.82,11/4/2024 8:11
TX000289,AC00177,242.62,7/10/2023 16:40,Credit,San Francisco,138.87.180.254,234,483.02,11/4/2024 8:07
TX000290,AC00093,48.72,9/29/2023 18:54,Debit,Virginia Beach,158.135.64.240,17,816.08,11/4/2024 8:07
TX000291,AC00427,43.46,7/21/2023 17:02,Debit,Boston,21.190.11.223,80,578.06,11/4/2024 8:10
TX000292,AC00284,1036.21,7/21/2023 18:54,Debit,Omaha,93.218.115.132,126,477.3,11/4/2024 8:12
TX000293,AC00189,443.79,10/9/2023 18:28,Debit,Las Vegas,198.39.35.23,87,3133.85,11/4/2024 8:11
TX000294,AC00495,365.14,12/1/2023 18:46,Debit,Dallas,173.232.121.213,57,5894.09,11/4/2024 8:07
TX000295,AC00148,757.41,5/5/2023 16:31,Debit,Los Angeles,125.89.163.224,37,9532.42,11/4/2024 8:09
TX000296,AC00272,20.54,8/21/2023 18:09,Debit,Fort Worth,171.101.134.74,72,5327.03,11/4/2024 8:07
TX000297,AC00381,475.36,10/2/2023 16:03,Debit,Phoenix,132.127.5.187,105,2000.6,11/4/2024 8:06
TX000298,AC00110,34.74,6/26/2023 16:40,Debit,San Francisco,82.88.241.226,24,6827.57,11/4/2024 8:11
TX000299,AC00495,689.54,3/6/2023 16:46,Debit,Oklahoma City,89.6.100.149,93,1633.76,11/4/2024 8:08
TX000300,AC00035,211.18,10/16/2023 16:09,Debit,Washington,64.89.183.39,90,4069.17,11/4/2024 8:11
TX000301,AC00119,211.36,11/21/2023 16:23,Credit,Fort Worth,63.67.150.226,286,7943.47,11/4/2024 8:11
TX000302,AC00488,744.41,7/31/2023 16:35,Credit,Houston,24.181.236.233,107,8842.47,11/4/2024 8:11
TX000303,AC00466,61.43,6/29/2023 16:16,Debit,Phoenix,14.200.197.126,170,1882.77,11/4/2024 8:08
TX000304,AC00489,167.44,9/25/2023 16:11,Debit,Mesa,166.7.230.111,82,12526.71,11/4/2024 8:10
TX000305,AC00306,361.46,4/7/2023 17:23,Debit,Nashville,171.150.178.172,83,4737.84,11/4/2024 8:10
TX000306,AC00431,378.85,6/16/2023 17:21,Debit,Virginia Beach,192.95.36.246,126,2300.53,11/4/2024 8:09
TX000307,AC00233,241.11,6/16/2023 16:41,Debit,Columbus,195.164.171.146,55,12385.05,11/4/2024 8:10
TX000308,AC00389,131.93,9/11/2023 17:31,Credit,Fort Worth,216.32.4.105,13,4547.06,11/4/2024 8:06
TX000309,AC00067,20.28,7/19/2023 17:42,Debit,Oklahoma City,150.83.4.238,213,2047.83,11/4/2024 8:10
TX000310,AC00300,415.88,4/27/2023 17:30,Debit,San Diego,152.140.239.181,170,10008.33,11/4/2024 8:08
TX000311,AC00386,49.99,2/9/2023 17:53,Debit,Omaha,155.140.33.42,139,2299.64,11/4/2024 8:08
TX000312,AC00285,1221.65,9/27/2023 16:55,Debit,Denver,83.207.115.164,153,243.92,11/4/2024 8:10
TX000313,AC00219,100.66,6/16/2023 18:58,Debit,Dallas,86.220.59.252,144,14473.33,11/4/2024 8:11
TX000314,AC00445,485.54,12/8/2023 16:47,Debit,Louisville,121.67.144.20,148,1533.32,11/4/2024 8:11
TX000315,AC00371,321.15,2/10/2023 17:06,Debit,Los Angeles,200.164.13.160,179,7005.05,11/4/2024 8:06
TX000316,AC00164,711.3,6/26/2023 18:57,Debit,San Jose,109.42.41.157,51,955.4,11/4/2024 8:09
TX000317,AC00200,12.23,10/12/2023 16:02,Debit,Houston,23.92.205.75,139,7844.88,11/4/2024 8:07
TX000318,AC00310,350.94,10/30/2023 17:17,Debit,Colorado Springs,100.137.90.188,64,221.56,11/4/2024 8:10
TX000319,AC00106,301.85,4/18/2023 17:43,Debit,Columbus,55.154.161.250,25,6586.19,11/4/2024 8:10
TX000320,AC00444,29.34,3/9/2023 17:37,Debit,Louisville,40.198.240.246,30,3944.82,11/4/2024 8:11
TX000321,AC00441,231.71,4/24/2023 17:01,Debit,Raleigh,26.105.49.129,148,1127.98,11/4/2024 8:07
TX000322,AC00300,179.43,8/11/2023 18:20,Debit,Oklahoma City,189.198.67.252,244,2626.63,11/4/2024 8:10
TX000323,AC00194,36.71,1/30/2023 17:11,Debit,Jacksonville,166.7.230.111,55,6459.38,11/4/2024 8:11
TX000324,AC00248,138.12,4/11/2023 17:18,Credit,Los Angeles,45.182.28.148,281,1649.69,11/4/2024 8:11
TX000325,AC00286,233.24,4/17/2023 16:56,Debit,Louisville,45.241.13.208,72,6939.23,11/4/2024 8:07
TX000326,AC00049,609.14,11/23/2023 16:09,Debit,Tucson,201.113.165.203,177,9033.87,11/4/2024 8:11
TX000327,AC00471,436.64,12/25/2023 17:46,Debit,Los Angeles,38.210.156.148,111,14365.18,11/4/2024 8:08
TX000328,AC00434,870.43,5/31/2023 16:54,Debit,Los Angeles,178.34.103.183,55,10115.18,11/4/2024 8:07
TX000329,AC00264,354.4,11/6/2023 17:23,Debit,Chicago,87.234.36.48,128,7358.65,11/4/2024 8:10
TX000330,AC00316,22.63,2/20/2023 17:28,Debit,Kansas City,165.114.224.47,112,4438.03,11/4/2024 8:10
TX000331,AC00087,182.19,6/19/2023 16:36,Debit,Mesa,157.130.28.27,53,1176.1,11/4/2024 8:06
TX000332,AC00140,126.81,10/30/2023 16:58,Debit,Philadelphia,57.232.212.116,290,5427.98,11/4/2024 8:12
TX000333,AC00418,288.17,9/8/2023 16:48,Debit,Virginia Beach,143.212.47.226,50,3653.11,11/4/2024 8:10
TX000334,AC00187,118.77,10/2/2023 17:44,Debit,Atlanta,104.80.232.55,123,2104.82,11/4/2024 8:10
TX000335,AC00077,651.82,4/14/2023 17:59,Debit,Indianapolis,138.181.222.38,166,1802.77,11/4/2024 8:07
TX000336,AC00141,66.65,10/17/2023 16:58,Debit,Detroit,120.170.93.69,33,3559.96,11/4/2024 8:11
TX000337,AC00332,98.53,1/16/2023 16:31,Debit,Denver,119.163.214.161,166,3564.8,11/4/2024 8:11
TX000338,AC00439,138.95,6/2/2023 16:48,Debit,Washington,104.155.121.252,30,6752.92,11/4/2024 8:08
TX000339,AC00055,33.89,11/10/2023 16:10,Debit,Nashville,14.105.144.122,177,1444.75,11/4/2024 8:11
TX000340,AC00299,23.71,9/18/2023 16:04,Debit,Atlanta,2.61.10.58,164,10788.89,11/4/2024 8:09
TX000341,AC00107,1830,3/1/2023 16:31,Debit,San Antonio,62.27.235.199,238,2235.7,11/4/2024 8:11
TX000342,AC00171,26.06,12/21/2023 17:01,Debit,San Diego,140.212.253.222,283,12893.63,11/4/2024 8:12
TX000343,AC00493,17.07,5/1/2023 17:17,Debit,Los Angeles,47.82.77.181,44,2798.15,11/4/2024 8:11
TX000344,AC00232,703.89,9/22/2023 16:42,Debit,San Antonio,48.19.99.211,62,3583.67,11/4/2024 8:06
TX000345,AC00156,1271.9,8/28/2023 16:43,Debit,Houston,210.136.14.108,155,2120.8,11/4/2024 8:09
TX000346,AC00442,26.55,9/20/2023 17:25,Debit,Houston,91.204.200.167,228,3085.38,11/4/2024 8:07
TX000347,AC00375,147.4,6/9/2023 16:10,Debit,San Jose,92.214.76.157,259,6797.71,11/4/2024 8:07
TX000348,AC00034,202.11,3/30/2023 16:09,Debit,Memphis,59.208.79.116,18,746.47,11/4/2024 8:10
TX000349,AC00376,308.42,5/2/2023 16:14,Debit,Nashville,76.0.164.168,39,5427.81,11/4/2024 8:06
TX000350,AC00029,11.18,2/27/2023 16:39,Debit,Miami,176.96.83.253,144,7467.3,11/4/2024 8:10
TX000351,AC00040,294.15,2/2/2023 16:19,Debit,Fresno,112.86.148.212,136,6362.16,11/4/2024 8:07
TX000352,AC00482,29.58,10/30/2023 17:54,Debit,Colorado Springs,173.252.44.183,121,8345.26,11/4/2024 8:11
TX000353,AC00365,139.45,7/10/2023 16:43,Debit,Boston,77.7.223.184,31,1305.76,11/4/2024 8:10
TX000354,AC00340,432.63,6/30/2023 17:10,Debit,Colorado Springs,116.237.223.50,137,13648.36,11/4/2024 8:10
TX000355,AC00349,131.43,2/1/2023 18:47,Debit,Charlotte,77.7.223.184,65,1337.5,11/4/2024 8:12
TX000356,AC00374,516.72,10/9/2023 18:43,Debit,Mesa,197.187.216.106,128,2015.69,11/4/2024 8:11
TX000357,AC00261,121.82,2/7/2023 17:20,Debit,Colorado Springs,186.54.68.246,123,8354.54,11/4/2024 8:08
TX000358,AC00459,374.5,7/24/2023 16:45,Credit,San Francisco,9.230.41.239,178,1671.51,11/4/2024 8:08
TX000359,AC00331,166.13,9/6/2023 17:01,Debit,Omaha,29.168.185.63,227,11822.53,11/4/2024 8:12
TX000360,AC00165,626.9,10/10/2023 16:42,Debit,Chicago,59.12.96.11,146,587.11,11/4/2024 8:11
TX000361,AC00397,466.85,7/17/2023 16:57,Debit,Austin,136.104.90.223,165,5422.53,11/4/2024 8:09
TX000362,AC00192,788.84,5/17/2023 17:00,Debit,Phoenix,4.105.134.118,231,1913.73,11/4/2024 8:09
TX000363,AC00063,873.65,3/23/2023 16:38,Credit,Oklahoma City,214.247.164.80,59,12139.83,11/4/2024 8:09
TX000364,AC00478,525.28,4/3/2023 16:37,Debit,Colorado Springs,70.130.169.235,134,4693.6,11/4/2024 8:09
TX000365,AC00272,110.17,9/7/2023 16:08,Debit,Raleigh,156.235.3.171,137,464.2,11/4/2024 8:12
TX000366,AC00092,632.69,9/12/2023 16:28,Debit,Denver,211.97.88.141,76,4363.74,11/4/2024 8:09
TX000367,AC00332,124.35,12/8/2023 16:39,Debit,Oklahoma City,49.20.211.229,90,3319.76,11/4/2024 8:11
TX000368,AC00087,43.85,3/13/2023 16:25,Debit,Fresno,117.67.192.211,122,4356.98,11/4/2024 8:07
TX000369,AC00327,283.81,3/9/2023 16:31,Debit,San Diego,64.57.44.102,29,1519.35,11/4/2024 8:10
TX000370,AC00269,168.53,6/14/2023 16:30,Debit,San Francisco,157.164.245.130,112,5962.58,11/4/2024 8:12
TX000371,AC00177,218.59,11/27/2023 16:43,Credit,Denver,72.192.101.196,123,6699.23,11/4/2024 8:07
TX000372,AC00322,132.84,8/21/2023 16:28,Debit,Oklahoma City,147.114.91.132,143,822.73,11/4/2024 8:08
TX000373,AC00069,157.37,11/15/2023 16:54,Credit,Dallas,66.23.166.248,289,13964.31,11/4/2024 8:10
TX000374,AC00264,144.77,7/17/2023 16:48,Debit,Albuquerque,57.166.147.242,159,867.32,11/4/2024 8:10
TX000375,AC00014,643.22,5/3/2023 17:04,Debit,Atlanta,175.166.115.182,93,1035.86,11/4/2024 8:07
TX000376,AC00316,1392.54,11/20/2023 16:51,Debit,El Paso,63.67.150.226,297,13347.69,11/4/2024 8:09
TX000377,AC00131,208.07,7/10/2023 16:51,Debit,Oklahoma City,157.164.245.130,36,8478.9,11/4/2024 8:11
TX000378,AC00232,94.3,12/25/2023 17:53,Debit,Phoenix,198.39.35.23,57,11088.95,11/4/2024 8:08
TX000379,AC00410,295.5,11/23/2023 18:00,Debit,Mesa,137.135.250.168,36,6280.66,11/4/2024 8:07
TX000380,AC00488,30.23,11/6/2023 17:53,Debit,Austin,134.247.5.188,99,481.13,11/4/2024 8:12
TX000381,AC00329,112.05,10/26/2023 16:16,Credit,Phoenix,116.44.12.250,159,1122.88,11/4/2024 8:08
TX000382,AC00021,180.24,7/3/2023 17:03,Debit,Phoenix,169.67.220.37,144,8431.23,11/4/2024 8:09
TX000383,AC00188,13.71,5/30/2023 17:54,Credit,Denver,189.20.224.220,148,8342.79,11/4/2024 8:11
TX000384,AC00341,96.54,3/13/2023 17:26,Debit,New York,69.61.96.139,95,7182.22,11/4/2024 8:10
TX000385,AC00090,79.35,5/29/2023 17:02,Debit,Los Angeles,161.161.26.115,70,1692.15,11/4/2024 8:09
TX000386,AC00456,101.04,7/10/2023 18:16,Debit,San Antonio,143.212.47.226,160,1695.57,11/4/2024 8:06
TX000387,AC00322,74.42,11/23/2023 17:23,Debit,El Paso,76.136.92.235,68,6264.21,11/4/2024 8:11
TX000388,AC00135,39.66,5/18/2023 16:16,Debit,Virginia Beach,200.136.146.93,169,8497.34,11/4/2024 8:07
TX000389,AC00279,99.36,5/9/2023 16:55,Debit,Seattle,93.151.52.152,46,1272.12,11/4/2024 8:09
TX000390,AC00210,123.85,8/25/2023 18:47,Debit,Las Vegas,105.136.156.29,244,3959.62,11/4/2024 8:06
TX000391,AC00251,426.93,12/25/2023 17:05,Debit,Omaha,3.70.1.133,248,476.19,11/4/2024 8:09
TX000392,AC00116,133.73,5/16/2023 16:21,Credit,San Jose,83.80.89.29,123,1872.22,11/4/2024 8:09
TX000393,AC00131,222.39,8/23/2023 16:32,Debit,Virginia Beach,180.224.54.115,73,3117.39,11/4/2024 8:10
TX000394,AC00265,215.94,6/5/2023 16:06,Credit,Virginia Beach,53.218.177.171,140,1841.69,11/4/2024 8:10
TX000395,AC00326,6.3,12/14/2023 18:52,Debit,Columbus,210.160.90.52,283,7697.68,11/4/2024 8:12
TX000396,AC00411,826.23,5/31/2023 16:25,Debit,Colorado Springs,153.178.166.93,209,7580.59,11/4/2024 8:07
TX000397,AC00039,416.37,10/11/2023 16:14,Debit,Columbus,198.24.183.157,67,7936.91,11/4/2024 8:08
TX000398,AC00293,131.46,5/15/2023 16:37,Debit,Charlotte,146.69.70.214,258,6642.33,11/4/2024 8:11
TX000399,AC00306,202.86,5/22/2023 17:24,Credit,Memphis,93.169.212.219,149,7642.25,11/4/2024 8:08
TX000400,AC00285,268.39,6/26/2023 18:25,Debit,Miami,65.164.3.100,171,136.74,11/4/2024 8:06
TX000401,AC00145,194.85,9/12/2023 16:50,Debit,Jacksonville,148.234.210.167,130,319.84,11/4/2024 8:08
TX000402,AC00128,137.35,3/29/2023 18:12,Credit,Sacramento,37.213.85.222,220,12662.66,11/4/2024 8:10
TX000403,AC00292,712.75,5/26/2023 17:07,Debit,Philadelphia,57.166.147.242,25,8126.06,11/4/2024 8:09
TX000404,AC00020,353.82,4/10/2023 17:57,Debit,Milwaukee,72.128.135.172,143,705.75,11/4/2024 8:06
TX000405,AC00229,507.25,10/30/2023 17:21,Debit,Washington,112.196.12.19,143,5331.57,11/4/2024 8:11
TX000406,AC00053,212.74,12/14/2023 18:53,Debit,Seattle,220.179.173.114,128,7645.47,11/4/2024 8:07
TX000407,AC00401,364.42,10/10/2023 17:07,Debit,Colorado Springs,120.32.147.210,146,8119.73,11/4/2024 8:09
TX000408,AC00208,195.12,7/25/2023 17:42,Debit,Louisville,199.103.32.145,144,6101.15,11/4/2024 8:10
TX000409,AC00177,230.61,9/4/2023 16:41,Debit,Raleigh,97.4.209.133,204,2561.42,11/4/2024 8:09
TX000410,AC00136,739.28,6/19/2023 16:46,Credit,Tucson,20.147.6.179,47,11905.64,11/4/2024 8:11
TX000411,AC00029,390.35,9/26/2023 18:36,Credit,Omaha,101.223.82.253,61,7095.88,11/4/2024 8:10
TX000412,AC00210,242.03,3/13/2023 16:08,Debit,Dallas,219.98.242.240,124,4382.73,11/4/2024 8:07
TX000413,AC00421,242.39,11/20/2023 16:29,Credit,San Antonio,26.105.49.129,271,1328.73,11/4/2024 8:06
TX000414,AC00400,135.03,2/24/2023 17:00,Debit,San Francisco,74.58.165.67,180,1278,11/4/2024 8:08
TX000415,AC00495,83.5,5/15/2023 18:47,Debit,Dallas,34.92.221.183,91,1749.79,11/4/2024 8:07
TX000416,AC00301,193.54,10/24/2023 16:43,Debit,Oklahoma City,196.244.194.198,267,2929.51,11/4/2024 8:08
TX000417,AC00434,617.36,11/21/2023 17:05,Debit,Kansas City,42.219.228.159,61,8926.38,11/4/2024 8:09
TX000418,AC00274,775.23,8/7/2023 16:40,Credit,Albuquerque,112.222.0.29,38,5977.59,11/4/2024 8:07
TX000419,AC00365,266.57,9/26/2023 17:07,Debit,El Paso,91.204.200.167,100,7676.92,11/4/2024 8:09
TX000420,AC00480,153.4,3/31/2023 17:36,Debit,Mesa,162.58.247.55,144,4657.7,11/4/2024 8:08
TX000421,AC00318,946.94,12/11/2023 17:19,Debit,Charlotte,30.92.249.132,251,5579.11,11/4/2024 8:07
TX000422,AC00235,5.12,10/13/2023 16:08,Debit,New York,188.205.152.176,90,3293.01,11/4/2024 8:10
TX000423,AC00333,119.11,6/30/2023 16:31,Debit,Detroit,200.13.225.150,131,7998.25,11/4/2024 8:09
TX000424,AC00262,1096.7,3/27/2023 16:51,Debit,Colorado Springs,167.164.55.0,147,1093.89,11/4/2024 8:11
TX000425,AC00267,119.72,2/3/2023 18:15,Debit,Tucson,147.227.81.224,123,3435.34,11/4/2024 8:10
TX000426,AC00490,107.4,6/22/2023 16:47,Debit,Virginia Beach,146.69.70.214,32,344.07,11/4/2024 8:08
TX000427,AC00229,115.92,1/17/2023 18:42,Debit,Raleigh,204.34.243.93,57,3897.17,11/4/2024 8:09
TX000428,AC00196,438.04,8/24/2023 18:54,Debit,Philadelphia,80.92.209.207,247,5358.95,11/4/2024 8:06
TX000429,AC00182,677.29,5/1/2023 18:28,Debit,Houston,49.172.82.247,287,627.79,11/4/2024 8:07
TX000430,AC00357,296,5/15/2023 16:25,Debit,Las Vegas,32.71.250.58,248,7418.82,11/4/2024 8:06
TX000431,AC00443,299.09,1/16/2023 16:14,Credit,Boston,113.115.81.178,84,5615.26,11/4/2024 8:08
TX000432,AC00499,461.52,5/15/2023 16:40,Credit,Denver,59.127.135.25,44,1995.18,11/4/2024 8:08
TX000433,AC00285,100.52,1/30/2023 17:28,Debit,Las Vegas,113.115.81.178,110,453.39,11/4/2024 8:11
TX000434,AC00475,85.35,7/5/2023 16:08,Debit,Washington,100.4.40.132,166,2173.76,11/4/2024 8:06
TX000435,AC00217,79.76,2/6/2023 16:26,Debit,Raleigh,157.130.28.27,170,6452.14,11/4/2024 8:09
TX000436,AC00452,778.49,7/3/2023 16:48,Credit,Omaha,161.71.2.223,107,7713.67,11/4/2024 8:09
TX000437,AC00357,386.38,1/24/2023 16:00,Debit,Phoenix,203.197.235.35,135,5528.36,11/4/2024 8:10
TX000438,AC00080,165.25,11/24/2023 17:11,Debit,Sacramento,70.130.169.235,106,9939.94,11/4/2024 8:11
TX000439,AC00493,14.29,2/28/2023 16:28,Debit,Los Angeles,90.111.245.138,150,7016.99,11/4/2024 8:08
TX000440,AC00420,232.79,9/20/2023 17:36,Credit,Indianapolis,6.234.101.35,145,2661.3,11/4/2024 8:11
TX000441,AC00040,1237.56,11/13/2023 17:49,Credit,Austin,219.96.187.255,159,9410.17,11/4/2024 8:11
TX000442,AC00351,92.29,2/15/2023 16:17,Debit,Albuquerque,210.136.14.108,115,2026.32,11/4/2024 8:11
TX000443,AC00070,293.97,11/13/2023 17:34,Debit,Phoenix,56.89.80.133,153,7371.85,11/4/2024 8:08
TX000444,AC00273,136.32,10/11/2023 18:50,Debit,Miami,217.233.219.196,113,264.83,11/4/2024 8:09
TX000445,AC00280,251.06,12/6/2023 17:27,Debit,Colorado Springs,195.237.152.198,34,10001.66,11/4/2024 8:10
TX000446,AC00480,50.17,9/18/2023 16:57,Credit,Sacramento,25.188.196.47,35,7752.14,11/4/2024 8:10
TX000447,AC00122,21.4,12/26/2023 16:07,Debit,Fresno,198.166.198.233,258,9594.11,11/4/2024 8:11
TX000448,AC00072,73.28,3/10/2023 17:33,Debit,Boston,206.84.69.39,21,1329.41,11/4/2024 8:10
TX000449,AC00093,70.23,9/13/2023 16:18,Debit,Memphis,146.47.189.38,260,11624.93,11/4/2024 8:07
TX000450,AC00407,689.29,1/6/2023 17:30,Debit,El Paso,166.41.54.117,100,168.84,11/4/2024 8:07
TX000451,AC00495,745.03,8/3/2023 17:42,Debit,Fort Worth,30.92.249.132,231,160.57,11/4/2024 8:09
TX000452,AC00119,54.61,12/4/2023 16:10,Debit,Milwaukee,39.163.103.27,160,7135.64,11/4/2024 8:07
TX000453,AC00271,54.05,4/25/2023 16:53,Debit,Louisville,167.104.180.235,146,469.14,11/4/2024 8:11
TX000454,AC00235,107.47,4/12/2023 17:39,Debit,Austin,59.208.79.116,144,7517.5,11/4/2024 8:12
TX000455,AC00264,611.11,10/18/2023 18:32,Debit,Detroit,141.201.46.191,282,919.84,11/4/2024 8:11
TX000456,AC00307,219.63,11/10/2023 16:06,Debit,Charlotte,146.47.189.38,44,8013.63,11/4/2024 8:07
TX000457,AC00434,188.7,2/10/2023 16:01,Debit,New York,55.139.104.163,123,5077.06,11/4/2024 8:09
TX000458,AC00290,93.52,8/14/2023 17:41,Debit,Philadelphia,190.251.45.32,97,2791.2,11/4/2024 8:08
TX000459,AC00021,275.92,9/18/2023 18:47,Credit,Nashville,112.196.12.19,107,1777.38,11/4/2024 8:07
